,frame_number,gender,emotion,year,movie_name
2957,52,woman,sad,2014,hawaa_hawaai
2960,38,man,happy,2014,hawaa_hawaai
2961,26,man,sad,2014,hawaa_hawaai
2962,53,woman,sad,2014,hawaa_hawaai
2963,12,man,happy,2014,hawaa_hawaai
2966,54,man,sad,2014,hawaa_hawaai
2967,92,man,sad,2014,hawaa_hawaai
2970,37,man,sad,2014,hawaa_hawaai
2972,27,man,sad,2014,hawaa_hawaai
2973,46,man,sad,2014,hawaa_hawaai
2974,16,man,happy,2014,hawaa_hawaai
2977,17,man,happy,2014,hawaa_hawaai
2978,17,man,angry,2014,hawaa_hawaai
2983,95,woman,angry,2014,hawaa_hawaai
2984,97,man,disgust,2014,hawaa_hawaai
2985,73,man,sad,2014,hawaa_hawaai
2986,57,man,happy,2014,hawaa_hawaai
2987,112,man,angry,2014,hawaa_hawaai
2988,72,man,sad,2014,hawaa_hawaai
2989,75,man,sad,2014,hawaa_hawaai
2992,18,woman,happy,2014,hawaa_hawaai
2994,18,woman,angry,2014,hawaa_hawaai
2995,31,woman,happy,2014,hawaa_hawaai
2996,93,man,sad,2015,dil_dhadakne_do
2997,85,man,fear,2015,dil_dhadakne_do
2998,28,man,sad,2015,dil_dhadakne_do
3001,58,man,angry,2015,dil_dhadakne_do
3002,61,man,angry,2015,dil_dhadakne_do
3003,131,man,sad,2015,dil_dhadakne_do
3004,147,woman,fear,2015,dil_dhadakne_do
3006,108,woman,angry,2015,dil_dhadakne_do
3008,55,woman,happy,2015,dil_dhadakne_do
3009,91,woman,happy,2015,dil_dhadakne_do
3010,36,woman,happy,2015,dil_dhadakne_do
3011,59,man,sad,2015,dil_dhadakne_do
3014,90,man,happy,2015,dil_dhadakne_do
3016,145,man,angry,2015,dil_dhadakne_do
3017,69,woman,sad,2015,dil_dhadakne_do
3018,42,man,happy,2015,dil_dhadakne_do
3019,103,man,angry,2015,dil_dhadakne_do
3020,138,man,happy,2015,dil_dhadakne_do
3021,89,man,happy,2015,dil_dhadakne_do
3022,116,man,disgust,2015,dil_dhadakne_do
3023,33,woman,happy,2015,dil_dhadakne_do
3024,74,man,sad,2015,dil_dhadakne_do
3025,92,woman,sad,2015,dil_dhadakne_do
3026,102,man,sad,2015,dil_dhadakne_do
3027,29,man,angry,2015,dil_dhadakne_do
3028,129,woman,sad,2015,dil_dhadakne_do
3030,83,woman,sad,2015,dil_dhadakne_do
3031,84,woman,angry,2015,dil_dhadakne_do
3032,133,man,angry,2015,dil_dhadakne_do
3034,77,woman,sad,2015,dil_dhadakne_do
3035,146,man,disgust,2015,dil_dhadakne_do
3036,46,woman,happy,2015,dil_dhadakne_do
3037,46,man,happy,2015,dil_dhadakne_do
3038,134,woman,sad,2015,dil_dhadakne_do
3039,148,man,fear,2015,dil_dhadakne_do
3040,32,woman,happy,2015,dil_dhadakne_do
3044,48,man,happy,2015,dil_dhadakne_do
3046,117,man,angry,2015,dil_dhadakne_do
3047,34,woman,sad,2015,dil_dhadakne_do
3048,130,man,sad,2015,dil_dhadakne_do
3050,25,woman,sad,2015,dil_dhadakne_do
3051,98,man,angry,2017,raag_desh:_birth_of_a_nation
3053,86,man,angry,2017,raag_desh:_birth_of_a_nation
3054,55,man,happy,2017,raag_desh:_birth_of_a_nation
3056,107,woman,sad,2017,raag_desh:_birth_of_a_nation
3057,104,man,happy,2017,raag_desh:_birth_of_a_nation
3058,68,woman,sad,2017,raag_desh:_birth_of_a_nation
3060,53,man,angry,2017,raag_desh:_birth_of_a_nation
3061,12,man,sad,2017,raag_desh:_birth_of_a_nation
3063,103,man,sad,2017,raag_desh:_birth_of_a_nation
3064,54,man,angry,2017,raag_desh:_birth_of_a_nation
3066,77,man,happy,2017,raag_desh:_birth_of_a_nation
3067,27,man,sad,2017,raag_desh:_birth_of_a_nation
3068,24,woman,angry,2017,raag_desh:_birth_of_a_nation
3069,24,woman,sad,2017,raag_desh:_birth_of_a_nation
3073,57,man,sad,2017,raag_desh:_birth_of_a_nation
3074,57,man,sad,2017,raag_desh:_birth_of_a_nation
3076,51,man,surprise,2015,hamari_adhuri_kahani
3077,60,man,sad,2015,hamari_adhuri_kahani
3078,58,man,happy,2015,hamari_adhuri_kahani
3079,61,man,sad,2015,hamari_adhuri_kahani
3080,44,man,angry,2015,hamari_adhuri_kahani
3082,71,woman,sad,2015,hamari_adhuri_kahani
3083,140,man,sad,2015,hamari_adhuri_kahani
3084,86,man,sad,2015,hamari_adhuri_kahani
3085,45,man,surprise,2015,hamari_adhuri_kahani
3086,156,woman,fear,2015,hamari_adhuri_kahani
3088,59,man,fear,2015,hamari_adhuri_kahani
3090,106,man,happy,2015,hamari_adhuri_kahani
3091,106,woman,sad,2015,hamari_adhuri_kahani
3092,52,woman,fear,2015,hamari_adhuri_kahani
3093,70,man,angry,2015,hamari_adhuri_kahani
3096,69,man,angry,2015,hamari_adhuri_kahani
3097,42,man,sad,2015,hamari_adhuri_kahani
3099,135,woman,sad,2015,hamari_adhuri_kahani
3100,109,woman,fear,2015,hamari_adhuri_kahani
3101,110,man,sad,2015,hamari_adhuri_kahani
3102,83,man,sad,2015,hamari_adhuri_kahani
3104,84,woman,fear,2015,hamari_adhuri_kahani
3105,144,man,angry,2015,hamari_adhuri_kahani
3106,136,man,sad,2015,hamari_adhuri_kahani
3108,87,woman,angry,2015,hamari_adhuri_kahani
3110,134,man,sad,2015,hamari_adhuri_kahani
3114,113,man,angry,2015,hamari_adhuri_kahani
3116,126,woman,sad,2015,hamari_adhuri_kahani
3117,101,woman,happy,2015,hamari_adhuri_kahani
3119,99,woman,happy,2015,hamari_adhuri_kahani
3120,64,woman,fear,2015,hamari_adhuri_kahani
3121,79,man,happy,2015,hamari_adhuri_kahani
3122,75,man,sad,2015,hamari_adhuri_kahani
3123,98,woman,angry,2014,lingaa
3124,94,man,angry,2014,lingaa
3125,128,man,angry,2014,lingaa
3129,102,man,angry,2014,lingaa
3130,134,man,happy,2014,lingaa
3131,123,woman,sad,2014,lingaa
3132,123,man,happy,2014,lingaa
3133,148,man,angry,2014,lingaa
3134,95,man,angry,2014,lingaa
3135,78,man,angry,2014,lingaa
3136,78,man,sad,2014,lingaa
3137,117,man,angry,2014,lingaa
3138,97,woman,fear,2014,lingaa
3140,79,man,angry,2014,lingaa
3141,79,man,angry,2014,lingaa
3142,93,man,surprise,2013,yamla_pagla_deewana_2
3143,122,man,sad,2013,yamla_pagla_deewana_2
3145,28,man,angry,2013,yamla_pagla_deewana_2
3148,111,man,sad,2013,yamla_pagla_deewana_2
3149,58,man,happy,2013,yamla_pagla_deewana_2
3150,61,woman,sad,2013,yamla_pagla_deewana_2
3151,61,man,happy,2013,yamla_pagla_deewana_2
3152,61,woman,happy,2013,yamla_pagla_deewana_2
3153,61,woman,sad,2013,yamla_pagla_deewana_2
3157,11,man,disgust,2013,yamla_pagla_deewana_2
3159,71,woman,happy,2013,yamla_pagla_deewana_2
3160,30,man,fear,2013,yamla_pagla_deewana_2
3161,30,man,sad,2013,yamla_pagla_deewana_2
3162,15,man,disgust,2013,yamla_pagla_deewana_2
3163,125,man,angry,2013,yamla_pagla_deewana_2
3164,125,man,disgust,2013,yamla_pagla_deewana_2
3165,86,man,happy,2013,yamla_pagla_deewana_2
3167,55,man,sad,2013,yamla_pagla_deewana_2
3168,91,man,angry,2013,yamla_pagla_deewana_2
3171,107,man,angry,2013,yamla_pagla_deewana_2
3174,90,man,disgust,2013,yamla_pagla_deewana_2
3175,38,man,angry,2013,yamla_pagla_deewana_2
3176,26,man,sad,2013,yamla_pagla_deewana_2
3178,12,man,disgust,2013,yamla_pagla_deewana_2
3179,49,woman,sad,2013,yamla_pagla_deewana_2
3181,42,man,angry,2013,yamla_pagla_deewana_2
3182,42,man,happy,2013,yamla_pagla_deewana_2
3183,54,man,happy,2013,yamla_pagla_deewana_2
3187,33,man,happy,2013,yamla_pagla_deewana_2
3188,92,man,happy,2013,yamla_pagla_deewana_2
3189,29,man,surprise,2013,yamla_pagla_deewana_2
3190,29,man,fear,2013,yamla_pagla_deewana_2
3191,37,man,happy,2013,yamla_pagla_deewana_2
3192,164,man,happy,2013,yamla_pagla_deewana_2
3193,83,woman,happy,2013,yamla_pagla_deewana_2
3195,144,man,angry,2013,yamla_pagla_deewana_2
3197,87,man,happy,2013,yamla_pagla_deewana_2
3198,24,man,fear,2013,yamla_pagla_deewana_2
3199,24,man,fear,2013,yamla_pagla_deewana_2
3200,46,man,happy,2013,yamla_pagla_deewana_2
3201,46,man,happy,2013,yamla_pagla_deewana_2
3202,16,woman,disgust,2013,yamla_pagla_deewana_2
3203,17,man,disgust,2013,yamla_pagla_deewana_2
3204,65,man,sad,2013,yamla_pagla_deewana_2
3205,10,man,disgust,2013,yamla_pagla_deewana_2
3206,160,man,happy,2013,yamla_pagla_deewana_2
3208,50,man,happy,2013,yamla_pagla_deewana_2
3210,113,woman,sad,2013,yamla_pagla_deewana_2
3211,113,man,fear,2013,yamla_pagla_deewana_2
3212,123,man,fear,2013,yamla_pagla_deewana_2
3213,123,man,sad,2013,yamla_pagla_deewana_2
3214,32,man,angry,2013,yamla_pagla_deewana_2
3215,157,man,happy,2013,yamla_pagla_deewana_2
3216,47,man,happy,2013,yamla_pagla_deewana_2
3217,47,man,angry,2013,yamla_pagla_deewana_2
3218,47,man,fear,2013,yamla_pagla_deewana_2
3219,126,man,fear,2013,yamla_pagla_deewana_2
3220,126,man,angry,2013,yamla_pagla_deewana_2
3222,21,man,angry,2013,yamla_pagla_deewana_2
3223,114,man,sad,2013,yamla_pagla_deewana_2
3224,124,man,fear,2013,yamla_pagla_deewana_2
3225,124,man,angry,2013,yamla_pagla_deewana_2
3226,112,man,surprise,2013,yamla_pagla_deewana_2
3227,25,man,angry,2013,yamla_pagla_deewana_2
3228,31,man,sad,2013,yamla_pagla_deewana_2
3229,31,man,angry,2013,yamla_pagla_deewana_2
3231,62,man,surprise,2012,kahaani
3232,111,man,surprise,2012,kahaani
3233,58,woman,happy,2012,kahaani
3234,30,man,angry,2012,kahaani
3236,91,man,sad,2012,kahaani
3237,35,man,happy,2012,kahaani
3238,36,man,happy,2012,kahaani
3239,59,man,happy,2012,kahaani
3240,52,man,happy,2012,kahaani
3241,90,man,happy,2012,kahaani
3243,26,man,happy,2012,kahaani
3244,53,woman,surprise,2012,kahaani
3246,42,woman,happy,2012,kahaani
3249,116,man,angry,2012,kahaani
3250,33,man,happy,2012,kahaani
3251,29,man,sad,2012,kahaani
3255,46,woman,angry,2012,kahaani
3256,65,woman,angry,2012,kahaani
3258,100,woman,sad,2012,kahaani
3259,39,man,sad,2012,kahaani
3261,115,man,angry,2012,kahaani
3262,99,woman,sad,2012,kahaani
3263,78,man,happy,2012,kahaani
3264,34,man,happy,2012,kahaani
3265,114,man,angry,2012,kahaani
3269,31,woman,happy,2012,kahaani
3271,98,woman,angry,2014,bewakoofiyaan
3272,62,man,sad,2014,bewakoofiyaan
3273,60,woman,happy,2014,bewakoofiyaan
3274,44,woman,angry,2014,bewakoofiyaan
3275,88,woman,angry,2014,bewakoofiyaan
3276,128,man,angry,2014,bewakoofiyaan
3277,71,man,happy,2014,bewakoofiyaan
3278,30,man,happy,2014,bewakoofiyaan
3280,19,man,happy,2014,bewakoofiyaan
3281,108,woman,happy,2014,bewakoofiyaan
3284,59,woman,angry,2014,bewakoofiyaan
3285,107,man,happy,2014,bewakoofiyaan
3294,29,man,happy,2014,bewakoofiyaan
3295,129,man,angry,2014,bewakoofiyaan
3296,84,woman,fear,2014,bewakoofiyaan
3297,27,man,happy,2014,bewakoofiyaan
3298,87,man,sad,2014,bewakoofiyaan
3300,24,woman,happy,2014,bewakoofiyaan
3301,41,man,happy,2014,bewakoofiyaan
3302,119,woman,fear,2014,bewakoofiyaan
3303,119,man,surprise,2014,bewakoofiyaan
3306,100,man,happy,2014,bewakoofiyaan
3309,48,man,angry,2014,bewakoofiyaan
3310,126,man,angry,2014,bewakoofiyaan
3311,101,man,happy,2014,bewakoofiyaan
3312,99,man,happy,2014,bewakoofiyaan
3313,117,man,happy,2014,bewakoofiyaan
3316,105,man,sad,2014,bewakoofiyaan
3317,114,man,happy,2014,bewakoofiyaan
3318,57,man,happy,2014,bewakoofiyaan
3320,18,man,happy,2014,bewakoofiyaan
3321,85,woman,sad,2011,stanley_ka_dabba
3322,28,man,happy,2011,stanley_ka_dabba
3323,98,man,angry,2011,stanley_ka_dabba
3324,62,woman,happy,2011,stanley_ka_dabba
3327,111,man,sad,2011,stanley_ka_dabba
3328,132,woman,happy,2011,stanley_ka_dabba
3329,61,woman,happy,2011,stanley_ka_dabba
3330,44,man,sad,2011,stanley_ka_dabba
3331,131,man,happy,2011,stanley_ka_dabba
3333,88,man,angry,2011,stanley_ka_dabba
3334,128,man,happy,2011,stanley_ka_dabba
3335,125,man,happy,2011,stanley_ka_dabba
3336,19,man,happy,2011,stanley_ka_dabba
3337,163,woman,happy,2011,stanley_ka_dabba
3338,55,woman,happy,2011,stanley_ka_dabba
3340,70,man,sad,2011,stanley_ka_dabba
3341,26,man,happy,2011,stanley_ka_dabba
3342,145,man,happy,2011,stanley_ka_dabba
3343,12,man,surprise,2011,stanley_ka_dabba
3344,63,woman,happy,2011,stanley_ka_dabba
3345,49,man,disgust,2011,stanley_ka_dabba
3346,67,man,sad,2011,stanley_ka_dabba
3347,56,woman,happy,2011,stanley_ka_dabba
3348,143,man,happy,2011,stanley_ka_dabba
3351,29,man,angry,2011,stanley_ka_dabba
3352,129,woman,sad,2011,stanley_ka_dabba
3353,161,man,happy,2011,stanley_ka_dabba
3354,144,woman,happy,2011,stanley_ka_dabba
3355,133,woman,happy,2011,stanley_ka_dabba
3356,87,man,angry,2011,stanley_ka_dabba
3357,141,man,happy,2011,stanley_ka_dabba
3358,65,man,sad,2011,stanley_ka_dabba
3361,50,man,happy,2011,stanley_ka_dabba
3362,123,man,happy,2011,stanley_ka_dabba
3363,100,man,angry,2011,stanley_ka_dabba
3364,127,man,happy,2011,stanley_ka_dabba
3365,137,man,sad,2011,stanley_ka_dabba
3366,126,man,happy,2011,stanley_ka_dabba
3367,95,man,sad,2011,stanley_ka_dabba
3369,99,man,angry,2011,stanley_ka_dabba
3371,97,man,sad,2011,stanley_ka_dabba
3372,73,man,sad,2011,stanley_ka_dabba
3373,124,woman,happy,2011,stanley_ka_dabba
3374,130,man,happy,2011,stanley_ka_dabba
3376,75,woman,sad,2011,stanley_ka_dabba
3377,31,man,surprise,2011,stanley_ka_dabba
3379,132,woman,sad,2013,table_no
3381,173,woman,sad,2013,table_no
3382,96,man,sad,2013,table_no
3383,125,man,angry,2013,table_no
3384,19,man,happy,2013,table_no
3386,163,man,happy,2013,table_no
3388,155,man,fear,2013,table_no
3389,156,man,fear,2013,table_no
3390,2,woman,angry,2013,table_no
3391,106,woman,happy,2013,table_no
3392,176,man,happy,2013,table_no
3394,180,man,sad,2013,table_no
3395,135,man,fear,2013,table_no
3396,143,man,angry,2013,table_no
3397,109,man,angry,2013,table_no
3398,110,man,fear,2013,table_no
3399,190,man,sad,2013,table_no
3401,161,woman,sad,2013,table_no
3403,87,man,happy,2013,table_no
3406,127,man,fear,2013,table_no
3409,198,man,sad,2013,table_no
3411,73,woman,happy,2013,table_no
3412,174,man,angry,2013,table_no
3413,174,woman,sad,2013,table_no
3414,124,man,sad,2013,table_no
3415,139,man,happy,2013,table_no
3416,122,man,sad,2011,shor_in_the_city
3420,58,man,sad,2011,shor_in_the_city
3422,131,man,sad,2011,shor_in_the_city
3425,76,man,sad,2011,shor_in_the_city
3427,45,man,sad,2011,shor_in_the_city
3428,45,woman,angry,2011,shor_in_the_city
3429,68,woman,sad,2011,shor_in_the_city
3430,68,man,happy,2011,shor_in_the_city
3433,42,man,sad,2011,shor_in_the_city
3434,40,man,sad,2011,shor_in_the_city
3435,109,man,sad,2011,shor_in_the_city
3436,109,man,sad,2011,shor_in_the_city
3438,129,man,sad,2011,shor_in_the_city
3439,66,woman,sad,2011,shor_in_the_city
3440,66,man,happy,2011,shor_in_the_city
3441,77,man,sad,2011,shor_in_the_city
3442,77,man,angry,2011,shor_in_the_city
3445,46,man,sad,2011,shor_in_the_city
3446,41,man,fear,2011,shor_in_the_city
3447,81,man,angry,2011,shor_in_the_city
3449,50,man,sad,2011,shor_in_the_city
3450,123,man,sad,2011,shor_in_the_city
3452,39,man,sad,2011,shor_in_the_city
3457,78,man,fear,2011,shor_in_the_city
3459,34,man,angry,2011,shor_in_the_city
3460,43,man,angry,2011,shor_in_the_city
3461,73,man,sad,2011,shor_in_the_city
3462,124,man,angry,2011,shor_in_the_city
3464,130,man,sad,2011,shor_in_the_city
3465,112,man,sad,2011,shor_in_the_city
3467,79,man,surprise,2011,shor_in_the_city
3468,75,man,sad,2011,shor_in_the_city
3469,80,man,sad,2011,shor_in_the_city
3470,85,man,happy,2016,luv_u_alia
3471,59,woman,happy,2016,luv_u_alia
3472,106,man,fear,2016,luv_u_alia
3473,68,woman,happy,2016,luv_u_alia
3474,69,man,fear,2016,luv_u_alia
3475,67,woman,happy,2016,luv_u_alia
3477,74,woman,angry,2016,luv_u_alia
3479,27,woman,sad,2016,luv_u_alia
3481,48,woman,happy,2016,luv_u_alia
3482,34,woman,fear,2016,luv_u_alia
3483,43,man,happy,2016,luv_u_alia
3484,21,woman,angry,2016,luv_u_alia
3485,73,man,sad,2016,luv_u_alia
3486,23,man,sad,2016,luv_u_alia
3488,31,man,angry,2016,luv_u_alia
3489,93,man,angry,2013,gori_tere_pyaar_mein
3490,85,man,fear,2013,gori_tere_pyaar_mein
3491,85,woman,sad,2013,gori_tere_pyaar_mein
3492,118,man,angry,2013,gori_tere_pyaar_mein
3493,111,man,angry,2013,gori_tere_pyaar_mein
3495,96,man,happy,2013,gori_tere_pyaar_mein
3496,88,man,happy,2013,gori_tere_pyaar_mein
3498,30,man,sad,2013,gori_tere_pyaar_mein
3499,140,man,angry,2013,gori_tere_pyaar_mein
3500,156,man,sad,2013,gori_tere_pyaar_mein
3501,91,man,sad,2013,gori_tere_pyaar_mein
3502,35,man,fear,2013,gori_tere_pyaar_mein
3503,36,woman,disgust,2013,gori_tere_pyaar_mein
3504,158,man,happy,2013,gori_tere_pyaar_mein
3506,162,man,angry,2013,gori_tere_pyaar_mein
3508,70,man,fear,2013,gori_tere_pyaar_mein
3510,53,man,sad,2013,gori_tere_pyaar_mein
3511,49,man,happy,2013,gori_tere_pyaar_mein
3512,69,man,fear,2013,gori_tere_pyaar_mein
3513,103,man,sad,2013,gori_tere_pyaar_mein
3514,54,man,sad,2013,gori_tere_pyaar_mein
3515,138,man,sad,2013,gori_tere_pyaar_mein
3516,89,woman,happy,2013,gori_tere_pyaar_mein
3517,135,man,fear,2013,gori_tere_pyaar_mein
3518,56,woman,sad,2013,gori_tere_pyaar_mein
3519,109,woman,angry,2013,gori_tere_pyaar_mein
3520,102,man,angry,2013,gori_tere_pyaar_mein
3522,37,woman,happy,2013,gori_tere_pyaar_mein
3523,151,woman,sad,2013,gori_tere_pyaar_mein
3524,83,man,sad,2013,gori_tere_pyaar_mein
3525,83,woman,sad,2013,gori_tere_pyaar_mein
3526,161,man,happy,2013,gori_tere_pyaar_mein
3527,84,woman,angry,2013,gori_tere_pyaar_mein
3528,84,man,fear,2013,gori_tere_pyaar_mein
3529,133,man,happy,2013,gori_tere_pyaar_mein
3530,87,man,sad,2013,gori_tere_pyaar_mein
3531,24,man,sad,2013,gori_tere_pyaar_mein
3532,134,woman,happy,2013,gori_tere_pyaar_mein
3534,160,man,happy,2013,gori_tere_pyaar_mein
3535,123,woman,angry,2013,gori_tere_pyaar_mein
3536,157,man,happy,2013,gori_tere_pyaar_mein
3537,47,woman,surprise,2013,gori_tere_pyaar_mein
3539,159,man,fear,2013,gori_tere_pyaar_mein
3544,22,man,fear,2013,gori_tere_pyaar_mein
3545,152,man,fear,2013,gori_tere_pyaar_mein
3546,152,man,sad,2013,gori_tere_pyaar_mein
3547,57,man,sad,2013,gori_tere_pyaar_mein
3548,124,woman,disgust,2013,gori_tere_pyaar_mein
3551,75,woman,surprise,2013,gori_tere_pyaar_mein
3552,139,woman,angry,2013,gori_tere_pyaar_mein
3553,31,man,angry,2013,gori_tere_pyaar_mein
3554,98,man,sad,2013,dehraadumm_diary
3555,60,man,sad,2013,dehraadumm_diary
3556,118,man,sad,2013,dehraadumm_diary
3557,132,man,angry,2013,dehraadumm_diary
3558,58,woman,sad,2013,dehraadumm_diary
3559,61,man,angry,2013,dehraadumm_diary
3560,128,woman,angry,2013,dehraadumm_diary
3561,71,man,happy,2013,dehraadumm_diary
3562,125,woman,angry,2013,dehraadumm_diary
3563,76,man,surprise,2013,dehraadumm_diary
3565,45,man,sad,2013,dehraadumm_diary
3566,55,woman,fear,2013,dehraadumm_diary
3567,91,man,angry,2013,dehraadumm_diary
3568,158,man,sad,2013,dehraadumm_diary
3569,107,man,sad,2013,dehraadumm_diary
3570,107,woman,angry,2013,dehraadumm_diary
3571,162,man,angry,2013,dehraadumm_diary
3572,106,man,sad,2013,dehraadumm_diary
3573,106,man,angry,2013,dehraadumm_diary
3574,52,man,sad,2013,dehraadumm_diary
3575,52,man,happy,2013,dehraadumm_diary
3578,53,woman,sad,2013,dehraadumm_diary
3580,49,man,sad,2013,dehraadumm_diary
3581,165,man,happy,2013,dehraadumm_diary
3582,165,man,angry,2013,dehraadumm_diary
3583,171,man,sad,2013,dehraadumm_diary
3586,180,woman,angry,2013,dehraadumm_diary
3587,116,man,happy,2013,dehraadumm_diary
3588,56,woman,sad,2013,dehraadumm_diary
3590,179,man,fear,2013,dehraadumm_diary
3591,164,woman,sad,2013,dehraadumm_diary
3595,77,man,surprise,2013,dehraadumm_diary
3596,82,man,sad,2013,dehraadumm_diary
3598,46,man,sad,2013,dehraadumm_diary
3599,169,woman,angry,2013,dehraadumm_diary
3600,50,man,sad,2013,dehraadumm_diary
3602,100,woman,fear,2013,dehraadumm_diary
3603,127,man,sad,2013,dehraadumm_diary
3604,126,woman,fear,2013,dehraadumm_diary
3606,101,woman,fear,2013,dehraadumm_diary
3608,99,woman,sad,2013,dehraadumm_diary
3609,78,man,sad,2013,dehraadumm_diary
3610,78,man,happy,2013,dehraadumm_diary
3612,72,woman,happy,2013,dehraadumm_diary
3613,79,man,surprise,2013,dehraadumm_diary
3614,75,man,happy,2013,dehraadumm_diary
3616,80,man,happy,2013,dehraadumm_diary
3617,93,man,fear,2017,jolly_llb_2
3618,28,man,angry,2017,jolly_llb_2
3619,98,man,fear,2017,jolly_llb_2
3620,60,man,angry,2017,jolly_llb_2
3621,94,man,fear,2017,jolly_llb_2
3622,58,man,angry,2017,jolly_llb_2
3623,61,man,angry,2017,jolly_llb_2
3625,96,man,sad,2017,jolly_llb_2
3626,30,woman,angry,2017,jolly_llb_2
3627,76,man,fear,2017,jolly_llb_2
3629,91,man,sad,2017,jolly_llb_2
3630,35,man,angry,2017,jolly_llb_2
3631,59,man,angry,2017,jolly_llb_2
3632,90,man,sad,2017,jolly_llb_2
3633,89,man,fear,2017,jolly_llb_2
3635,33,woman,sad,2017,jolly_llb_2
3636,33,man,angry,2017,jolly_llb_2
3637,33,man,sad,2017,jolly_llb_2
3638,92,man,sad,2017,jolly_llb_2
3639,29,man,sad,2017,jolly_llb_2
3640,77,man,angry,2017,jolly_llb_2
3641,27,man,angry,2017,jolly_llb_2
3642,82,man,happy,2017,jolly_llb_2
3643,46,man,angry,2017,jolly_llb_2
3644,50,woman,fear,2017,jolly_llb_2
3645,50,man,sad,2017,jolly_llb_2
3646,47,man,angry,2017,jolly_llb_2
3647,48,man,angry,2017,jolly_llb_2
3648,95,man,fear,2017,jolly_llb_2
3649,99,man,fear,2017,jolly_llb_2
3650,97,man,fear,2017,jolly_llb_2
3651,43,man,sad,2017,jolly_llb_2
3652,57,man,angry,2017,jolly_llb_2
3653,93,woman,fear,2017,patel_ki_punjabi_shaadi
3654,93,man,angry,2017,patel_ki_punjabi_shaadi
3655,122,man,fear,2017,patel_ki_punjabi_shaadi
3656,122,woman,happy,2017,patel_ki_punjabi_shaadi
3657,14,man,angry,2017,patel_ki_punjabi_shaadi
3658,51,woman,sad,2017,patel_ki_punjabi_shaadi
3659,118,man,angry,2017,patel_ki_punjabi_shaadi
3660,132,man,fear,2017,patel_ki_punjabi_shaadi
3661,132,man,sad,2017,patel_ki_punjabi_shaadi
3662,61,woman,angry,2017,patel_ki_punjabi_shaadi
3664,4,man,sad,2017,patel_ki_punjabi_shaadi
3665,131,man,angry,2017,patel_ki_punjabi_shaadi
3666,88,man,sad,2017,patel_ki_punjabi_shaadi
3667,3,man,angry,2017,patel_ki_punjabi_shaadi
3668,147,man,sad,2017,patel_ki_punjabi_shaadi
3669,147,woman,sad,2017,patel_ki_punjabi_shaadi
3670,71,woman,happy,2017,patel_ki_punjabi_shaadi
3672,76,woman,sad,2017,patel_ki_punjabi_shaadi
3673,120,man,happy,2017,patel_ki_punjabi_shaadi
3674,120,woman,happy,2017,patel_ki_punjabi_shaadi
3675,36,woman,fear,2017,patel_ki_punjabi_shaadi
3676,59,woman,sad,2017,patel_ki_punjabi_shaadi
3677,104,man,fear,2017,patel_ki_punjabi_shaadi
3678,52,woman,sad,2017,patel_ki_punjabi_shaadi
3680,121,woman,happy,2017,patel_ki_punjabi_shaadi
3681,121,woman,happy,2017,patel_ki_punjabi_shaadi
3683,90,woman,angry,2017,patel_ki_punjabi_shaadi
3684,38,woman,angry,2017,patel_ki_punjabi_shaadi
